,AST_allowed_ave,AST_allowed_tot,AST_ave,AST_away_allowed_ave,AST_away_allowed_tot,AST_away_ave,AST_away_tot,AST_home_allowed_ave,AST_home_allowed_tot,AST_home_ave,AST_home_tot,AST_tot,LOSSES,LOSSES_AWAY,LOSSES_HOME,PTS_allowed_ave,PTS_allowed_tot,PTS_ave,PTS_away_allowed_ave,PTS_away_allowed_tot,PTS_away_ave,PTS_away_tot,PTS_home_allowed_ave,PTS_home_allowed_tot,PTS_home_ave,PTS_home_tot,PTS_tot,REB_allowed_ave,REB_allowed_tot,REB_ave,REB_away_allowed_ave,REB_away_allowed_tot,REB_away_ave,REB_away_tot,REB_home_allowed_ave,REB_home_allowed_tot,REB_home_ave,REB_home_tot,REB_tot,SEASON,TEAM_ABBREVIATION,TEAM_ID,WINS,WINS_AWAY,WINS_HOME,WIN_PCT,WIN_PCT_AWAY,WIN_PCT_HOME
0,24.670731707317074,2023.0,23.78048780487805,25.317073170731707,1038.0,21.0,861.0,24.024390243902438,985.0,26.5609756097561,1089.0,1950.0,40.0,29.0,11.0,106.89024390243902,8765.0,106.54878048780488,110.2439024390244,4520.0,103.04878048780488,4225.0,103.53658536585365,4245.0,110.04878048780488,4512.0,8737.0,46.426829268292686,3807.0,41.41463414634146,46.609756097560975,1911.0,40.51219512195122,1661.0,46.24390243902439,1896.0,42.31707317073171,1735.0,3396.0,2006.0,GSW,1610612744.0,42.0,12.0,30.0,0.5121951219512195,0.2926829268292683,0.7317073170731707
0,22.25609756097561,1825.0,22.0,22.146341463414632,908.0,19.390243902439025,795.0,22.365853658536587,917.0,24.609756097560975,1009.0,1804.0,45.0,29.0,16.0,100.03658536585365,8203.0,98.21951219512195,100.4390243902439,4118.0,94.65853658536585,3881.0,99.63414634146342,4085.0,101.78048780487805,4173.0,8054.0,40.90243902439025,3354.0,42.21951219512195,41.65853658536585,1708.0,41.41463414634146,1698.0,40.146341463414636,1646.0,43.02439024390244,1764.0,3462.0,2007.0,ATL,1610612737.0,37.0,12.0,25.0,0.45121951219512196,0.2926829268292683,0.6097560975609756
0,18.76829268292683,1539.0,22.353658536585368,19.26829268292683,790.0,20.21951219512195,829.0,18.26829268292683,749.0,24.48780487804878,1004.0,1833.0,16.0,10.0,6.0,90.29268292682927,7404.0,100.54878048780488,92.70731707317073,3801.0,100.73170731707317,4130.0,87.8780487804878,3603.0,100.36585365853658,4115.0,8245.0,38.890243902439025,3189.0,42.01219512195122,40.19512195121951,1648.0,41.78048780487805,1713.0,37.58536585365854,1541.0,42.24390243902439,1732.0,3445.0,2007.0,BOS,1610612738.0,66.0,31.0,35.0,0.8048780487804879,0.7560975609756098,0.8536585365853658
0,21.695121951219512,1779.0,21.76829268292683,22.26829268292683,913.0,20.048780487804876,822.0,21.121951219512194,866.0,23.48780487804878,963.0,1785.0,26.0,15.0,11.0,95.57317073170732,7837.0,100.85365853658537,96.97560975609755,3976.0,99.60975609756098,4084.0,94.17073170731707,3861.0,102.09756097560975,4186.0,8270.0,40.829268292682926,3348.0,41.84146341463415,41.170731707317074,1688.0,41.73170731707317,1711.0,40.48780487804878,1660.0,41.951219512195124,1720.0,3431.0,2007.0,NOP,1610612740.0,56.0,26.0,30.0,0.6829268292682927,0.6341463414634146,0.7317073170731707
0,21.878048780487806,1794.0,22.085365853658537,22.48780487804878,922.0,21.804878048780488,894.0,21.26829268292683,872.0,22.365853658536587,917.0,1811.0,49.0,28.0,21.0,100.41463414634147,8234.0,97.32926829268293,101.58536585365853,4165.0,96.04878048780488,3938.0,99.2439024390244,4069.0,98.60975609756098,4043.0,7981.0,42.63414634146341,3496.0,43.02439024390244,43.73170731707317,1793.0,41.4390243902439,1699.0,41.53658536585366,1703.0,44.609756097560975,1829.0,3528.0,2007.0,CHI,1610612741.0,33.0,13.0,20.0,0.4024390243902439,0.3170731707317073,0.4878048780487805
0,18.865853658536587,1547.0,20.975609756097562,20.390243902439025,836.0,19.70731707317073,808.0,17.341463414634145,711.0,22.24390243902439,912.0,1720.0,31.0,24.0,7.0,95.8780487804878,7862.0,100.41463414634147,96.95121951219512,3975.0,97.1219512195122,3982.0,94.8048780487805,3887.0,103.70731707317073,4252.0,8234.0,40.25609756097561,3301.0,43.0,40.41463414634146,1657.0,41.58536585365854,1705.0,40.09756097560975,1644.0,44.41463414634146,1821.0,3526.0,2007.0,DAL,1610612742.0,51.0,17.0,34.0,0.6219512195121951,0.4146341463414634,0.8292682926829268
0,25.695121951219512,2107.0,24.682926829268293,26.146341463414632,1072.0,22.097560975609756,906.0,25.24390243902439,1035.0,27.26829268292683,1118.0,2024.0,32.0,24.0,8.0,106.95121951219512,8770.0,110.65853658536585,111.4390243902439,4569.0,108.36585365853658,4443.0,102.46341463414635,4201.0,112.95121951219512,4631.0,9074.0,45.390243902439025,3722.0,44.09756097560975,45.926829268292686,1883.0,41.31707317073171,1694.0,44.853658536585364,1839.0,46.8780487804878,1922.0,3616.0,2007.0,DEN,1610612743.0,50.0,17.0,33.0,0.6097560975609756,0.4146341463414634,0.8048780487804879
0,18.878048780487806,1548.0,21.426829268292682,19.658536585365855,806.0,20.21951219512195,829.0,18.097560975609756,742.0,22.634146341463413,928.0,1757.0,27.0,17.0,10.0,92.03658536585365,7547.0,96.71951219512195,94.14634146341463,3860.0,95.58536585365853,3919.0,89.92682926829268,3687.0,97.85365853658537,4012.0,7931.0,40.670731707317074,3335.0,44.646341463414636,41.09756097560975,1685.0,43.80487804878049,1796.0,40.24390243902439,1650.0,45.48780487804878,1865.0,3661.0,2007.0,HOU,1610612745.0,55.0,24.0,31.0,0.6707317073170732,0.5853658536585366,0.7560975609756098
0,22.365853658536587,1834.0,21.121951219512194,22.829268292682926,936.0,19.609756097560975,804.0,21.902439024390244,898.0,22.634146341463413,928.0,1732.0,59.0,31.0,28.0,101.07317073170732,8288.0,93.8048780487805,104.1951219512195,4272.0,95.09756097560975,3899.0,97.95121951219512,4016.0,92.51219512195122,3793.0,7692.0,43.573170731707314,3573.0,40.13414634146341,44.48780487804878,1824.0,39.8780487804878,1635.0,42.65853658536585,1749.0,40.390243902439025,1656.0,3291.0,2007.0,LAC,1610612746.0,23.0,10.0,13.0,0.2804878048780488,0.24390243902439024,0.3170731707317073
0,21.865853658536587,1793.0,24.426829268292682,21.26829268292683,872.0,23.146341463414632,949.0,22.463414634146343,921.0,25.70731707317073,1054.0,2003.0,25.0,14.0,11.0,101.32926829268293,8309.0,108.58536585365853,101.39024390243902,4157.0,106.97560975609755,4386.0,101.26829268292683,4152.0,110.1951219512195,4518.0,8904.0,42.792682926829265,3509.0,44.146341463414636,42.926829268292686,1760.0,42.90243902439025,1759.0,42.65853658536585,1749.0,45.390243902439025,1861.0,3620.0,2007.0,LAL,1610612747.0,57.0,27.0,30.0,0.6951219512195121,0.6585365853658537,0.7317073170731707
0,22.158536585365855,1817.0,20.048780487804876,24.365853658536587,999.0,20.48780487804878,840.0,19.951219512195124,818.0,19.609756097560975,804.0,1644.0,67.0,35.0,32.0,100.0,8200.0,91.35365853658537,100.17073170731707,4107.0,89.97560975609755,3689.0,99.82926829268293,4093.0,92.73170731707317,3802.0,7491.0,43.08536585365854,3533.0,37.6219512195122,43.048780487804876,1765.0,37.46341463414634,1536.0,43.1219512195122,1768.0,37.78048780487805,1549.0,3085.0,2007.0,MIA,1610612748.0,15.0,6.0,9.0,0.18292682926829268,0.14634146341463414,0.21951219512195122
0,23.329268292682926,1913.0,21.463414634146343,23.073170731707318,946.0,19.4390243902439,797.0,23.585365853658537,967.0,23.48780487804878,963.0,1760.0,56.0,34.0,22.0,103.91463414634147,8521.0,97.02439024390245,105.34146341463415,4319.0,93.92682926829268,3851.0,102.48780487804878,4202.0,100.1219512195122,4105.0,7956.0,40.68292682926829,3336.0,41.68292682926829,41.390243902439025,1697.0,41.5609756097561,1704.0,39.97560975609756,1639.0,41.80487804878049,1714.0,3418.0,2007.0,MIL,1610612749.0,26.0,7.0,19.0,0.3170731707317073,0.17073170731707318,0.4634146341463415
0,23.158536585365855,1899.0,19.878048780487806,23.609756097560975,968.0,19.26829268292683,790.0,22.70731707317073,931.0,20.48780487804878,840.0,1630.0,60.0,34.0,26.0,102.3780487804878,8395.0,95.59756097560975,104.0,4264.0,94.5609756097561,3877.0,100.7560975609756,4131.0,96.63414634146342,3962.0,7839.0,41.65853658536585,3416.0,41.36585365853659,43.09756097560975,1767.0,40.58536585365854,1664.0,40.21951219512195,1649.0,42.146341463414636,1728.0,3392.0,2007.0,MIN,1610612750.0,22.0,7.0,15.0,0.2682926829268293,0.17073170731707318,0.36585365853658536
0,22.073170731707318,1810.0,23.475609756097562,21.5609756097561,884.0,22.70731707317073,931.0,22.585365853658537,926.0,24.24390243902439,994.0,1925.0,48.0,28.0,20.0,100.8780487804878,8272.0,95.8170731707317,102.48780487804878,4202.0,94.4390243902439,3872.0,99.26829268292683,4070.0,97.1951219512195,3985.0,7857.0,41.6219512195122,3413.0,41.86585365853659,42.73170731707317,1752.0,40.48780487804878,1660.0,40.51219512195122,1661.0,43.24390243902439,1773.0,3433.0,2007.0,BKN,1610612751.0,34.0,13.0,21.0,0.4146341463414634,0.3170731707317073,0.5121951219512195
0,21.621951219512194,1773.0,18.658536585365855,23.682926829268293,971.0,19.70731707317073,808.0,19.5609756097561,802.0,17.609756097560975,722.0,1530.0,59.0,33.0,26.0,103.53658536585365,8490.0,96.92682926829268,106.29268292682927,4358.0,96.92682926829268,3974.0,100.78048780487805,4132.0,96.92682926829268,3974.0,7948.0,42.646341463414636,3497.0,42.51219512195122,44.146341463414636,1810.0,41.78048780487805,1713.0,41.146341463414636,1687.0,43.24390243902439,1773.0,3486.0,2007.0,NYK,1610612752.0,23.0,8.0,15.0,0.2804878048780488,0.1951219512195122,0.36585365853658536
0,21.51219512195122,1764.0,20.804878048780488,23.4390243902439,961.0,20.878048780487806,856.0,19.585365853658537,803.0,20.73170731707317,850.0,1706.0,30.0,14.0,16.0,99.01219512195122,8119.0,104.47560975609755,99.8048780487805,4092.0,104.41463414634147,4281.0,98.21951219512195,4027.0,104.53658536585365,4286.0,8567.0,41.69512195121951,3419.0,42.01219512195122,42.8780487804878,1758.0,42.048780487804876,1724.0,40.51219512195122,1661.0,41.97560975609756,1721.0,3445.0,2007.0,ORL,1610612753.0,52.0,27.0,25.0,0.6341463414634146,0.6585365853658537,0.6097560975609756
0,22.195121951219512,1820.0,22.73170731707317,23.951219512195124,982.0,22.73170731707317,932.0,20.4390243902439,838.0,22.73170731707317,932.0,1864.0,46.0,26.0,20.0,105.39024390243902,8642.0,103.98780487804878,105.97560975609755,4345.0,101.85365853658537,4176.0,104.8048780487805,4297.0,106.1219512195122,4351.0,8527.0,45.47560975609756,3729.0,43.13414634146341,45.853658536585364,1880.0,41.80487804878049,1714.0,45.09756097560975,1849.0,44.46341463414634,1823.0,3537.0,2007.0,IND,1610612754.0,36.0,15.0,21.0,0.43902439024390244,0.36585365853658536,0.5121951219512195
0,23.20731707317073,1903.0,20.402439024390244,24.317073170731707,997.0,19.365853658536587,794.0,22.097560975609756,906.0,21.4390243902439,879.0,1673.0,42.0,23.0,19.0,96.20731707317073,7889.0,96.6219512195122,99.63414634146342,4085.0,96.3170731707317,3949.0,92.78048780487805,3804.0,96.92682926829268,3974.0,7923.0,39.21951219512195,3216.0,41.91463414634146,38.48780487804878,1578.0,41.41463414634146,1698.0,39.951219512195124,1638.0,42.41463414634146,1739.0,3437.0,2007.0,PHI,1610612755.0,40.0,18.0,22.0,0.4878048780487805,0.43902439024390244,0.5365853658536586
0,19.597560975609756,1607.0,26.682926829268293,21.78048780487805,893.0,27.951219512195124,1146.0,17.414634146341463,714.0,25.414634146341463,1042.0,2188.0,27.0,16.0,11.0,105.02439024390245,8612.0,110.07317073170732,104.95121951219512,4303.0,107.8048780487805,4420.0,105.09756097560975,4309.0,112.34146341463415,4606.0,9026.0,43.890243902439025,3599.0,41.5,43.65853658536585,1790.0,40.46341463414634,1659.0,44.1219512195122,1809.0,42.53658536585366,1744.0,3403.0,2007.0,PHX,1610612756.0,55.0,25.0,30.0,0.6707317073170732,0.6097560975609756,0.7317073170731707
0,20.902439024390244,1714.0,21.134146341463413,20.853658536585368,855.0,18.902439024390244,775.0,20.951219512195124,859.0,23.365853658536587,958.0,1733.0,41.0,28.0,13.0,96.34146341463415,7900.0,95.36585365853658,98.65853658536585,4045.0,92.92682926829268,3810.0,94.02439024390245,3855.0,97.8048780487805,4010.0,7820.0,41.73170731707317,3422.0,40.71951219512195,42.073170731707314,1725.0,40.5609756097561,1663.0,41.390243902439025,1697.0,40.8780487804878,1676.0,3339.0,2007.0,POR,1610612757.0,41.0,13.0,28.0,0.5,0.3170731707317073,0.6829268292682927
0,22.902439024390244,1878.0,19.109756097560975,25.073170731707318,1028.0,20.390243902439025,836.0,20.73170731707317,850.0,17.829268292682926,731.0,1567.0,44.0,29.0,15.0,104.79268292682927,8593.0,102.53658536585365,107.5609756097561,4410.0,100.6829268292683,4128.0,102.02439024390245,4183.0,104.39024390243902,4280.0,8408.0,41.890243902439025,3435.0,40.0609756097561,42.09756097560975,1726.0,39.073170731707314,1602.0,41.68292682926829,1709.0,41.048780487804876,1683.0,3285.0,2007.0,SAC,1610612758.0,38.0,12.0,26.0,0.4634146341463415,0.2926829268292683,0.6341463414634146
0,18.170731707317074,1490.0,20.951219512195124,19.4390243902439,797.0,19.463414634146343,798.0,16.902439024390244,693.0,22.4390243902439,920.0,1718.0,26.0,19.0,7.0,90.57317073170732,7427.0,95.36585365853658,92.73170731707317,3802.0,92.8048780487805,3805.0,88.41463414634147,3625.0,97.92682926829268,4015.0,7820.0,40.28048780487805,3303.0,41.25609756097561,41.41463414634146,1698.0,40.41463414634146,1657.0,39.146341463414636,1605.0,42.09756097560975,1726.0,3383.0,2007.0,SAS,1610612759.0,56.0,22.0,34.0,0.6829268292682927,0.5365853658536586,0.8292682926829268
0,24.353658536585368,1997.0,21.317073170731707,25.634146341463413,1051.0,21.26829268292683,872.0,23.073170731707318,946.0,21.365853658536587,876.0,1748.0,62.0,34.0,28.0,106.3048780487805,8717.0,97.54878048780488,108.60975609756098,4453.0,96.26829268292683,3947.0,104.0,4264.0,98.82926829268293,4052.0,7999.0,44.09756097560975,3616.0,44.6219512195122,45.609756097560975,1870.0,44.926829268292686,1842.0,42.58536585365854,1746.0,44.31707317073171,1817.0,3659.0,2007.0,OKC,1610612760.0,20.0,7.0,13.0,0.24390243902439024,0.17073170731707318,0.3170731707317073
0,21.914634146341463,1797.0,23.817073170731707,23.170731707317074,950.0,23.390243902439025,959.0,20.658536585365855,847.0,24.24390243902439,994.0,1953.0,41.0,25.0,16.0,97.28048780487805,7977.0,100.1829268292683,99.8048780487805,4092.0,98.21951219512195,4027.0,94.7560975609756,3885.0,102.14634146341463,4188.0,8215.0,41.6219512195122,3413.0,40.073170731707314,42.609756097560975,1747.0,39.21951219512195,1608.0,40.63414634146341,1666.0,40.926829268292686,1678.0,3286.0,2007.0,TOR,1610612761.0,41.0,16.0,25.0,0.5,0.3902439024390244,0.6097560975609756
0,19.865853658536587,1629.0,26.402439024390244,21.341463414634145,875.0,25.317073170731707,1038.0,18.390243902439025,754.0,27.48780487804878,1127.0,2165.0,28.0,24.0,4.0,99.34146341463415,8146.0,106.21951219512195,104.04878048780488,4266.0,103.46341463414635,4242.0,94.63414634146342,3880.0,108.97560975609755,4468.0,8710.0,37.80487804878049,3100.0,40.8780487804878,39.31707317073171,1612.0,40.73170731707317,1670.0,36.292682926829265,1488.0,41.02439024390244,1682.0,3352.0,2007.0,UTA,1610612762.0,54.0,17.0,37.0,0.6585365853658537,0.4146341463414634,0.9024390243902439
0,23.9390243902439,1963.0,19.195121951219512,25.146341463414632,1031.0,19.24390243902439,789.0,22.73170731707317,932.0,19.146341463414632,785.0,1574.0,60.0,33.0,27.0,106.90243902439025,8766.0,100.6951219512195,106.02439024390245,4347.0,97.97560975609755,4017.0,107.78048780487805,4419.0,103.41463414634147,4240.0,8257.0,44.548780487804876,3653.0,41.646341463414636,46.09756097560975,1890.0,41.63414634146341,1707.0,43.0,1763.0,41.65853658536585,1708.0,3415.0,2007.0,MEM,1610612763.0,22.0,8.0,14.0,0.2682926829268293,0.1951219512195122,0.34146341463414637
0,23.878048780487806,1958.0,19.597560975609756,24.26829268292683,995.0,18.5609756097561,761.0,23.48780487804878,963.0,20.634146341463413,846.0,1607.0,39.0,23.0,16.0,99.15853658536585,8131.0,98.82926829268293,101.29268292682927,4153.0,97.1951219512195,3985.0,97.02439024390245,3978.0,100.46341463414635,4119.0,8104.0,41.19512195121951,3378.0,41.59756097560975,41.951219512195124,1720.0,41.53658536585366,1703.0,40.4390243902439,1658.0,41.65853658536585,1708.0,3411.0,2007.0,WAS,1610612764.0,43.0,18.0,25.0,0.524390243902439,0.43902439024390244,0.6097560975609756
0,19.0609756097561,1563.0,22.329268292682926,19.902439024390244,816.0,20.365853658536587,835.0,18.21951219512195,747.0,24.29268292682927,996.0,1831.0,23.0,16.0,7.0,90.07317073170732,7386.0,97.46341463414635,91.92682926829268,3769.0,95.1219512195122,3900.0,88.21951219512195,3617.0,99.8048780487805,4092.0,7992.0,39.13414634146341,3209.0,41.426829268292686,40.80487804878049,1673.0,40.46341463414634,1659.0,37.46341463414634,1536.0,42.390243902439025,1738.0,3397.0,2007.0,DET,1610612765.0,59.0,25.0,34.0,0.7195121951219512,0.6097560975609756,0.8292682926829268
0,21.76829268292683,1785.0,21.317073170731707,24.073170731707318,987.0,21.29268292682927,873.0,19.463414634146343,798.0,21.341463414634145,875.0,1748.0,50.0,30.0,20.0,101.4390243902439,8318.0,97.0609756097561,103.07317073170732,4226.0,94.26829268292683,3865.0,99.8048780487805,4092.0,99.85365853658537,4094.0,7959.0,43.74390243902439,3587.0,40.63414634146341,44.24390243902439,1814.0,39.80487804878049,1632.0,43.24390243902439,1773.0,41.46341463414634,1700.0,3332.0,2007.0,CHA,1610612766.0,32.0,11.0,21.0,0.3902439024390244,0.2682926829268293,0.5121951219512195
0,20.98780487804878,1721.0,20.0,20.70731707317073,849.0,18.26829268292683,749.0,21.26829268292683,872.0,21.73170731707317,891.0,1640.0,37.0,23.0,14.0,96.73170731707317,7932.0,96.3780487804878,98.58536585365853,4042.0,95.04878048780488,3897.0,94.8780487804878,3890.0,97.70731707317073,4006.0,7903.0,40.41463414634146,3314.0,44.573170731707314,41.36585365853659,1696.0,43.41463414634146,1780.0,39.46341463414634,1618.0,45.73170731707317,1875.0,3655.0,2007.0,CLE,1610612739.0,45.0,18.0,27.0,0.5487804878048781,0.43902439024390244,0.6585365853658537
0,23.646341463414632,1939.0,22.353658536585368,23.341463414634145,957.0,20.585365853658537,844.0,23.951219512195124,982.0,24.121951219512194,989.0,1833.0,34.0,20.0,14.0,108.82926829268293,8924.0,111.03658536585365,107.97560975609755,4427.0,108.21951219512195,4437.0,109.6829268292683,4497.0,113.85365853658537,4668.0,9105.0,47.02439024390244,3856.0,43.18292682926829,47.048780487804876,1929.0,42.02439024390244,1723.0,47.0,1927.0,44.34146341463415,1818.0,3541.0,2007.0,GSW,1610612744.0,48.0,21.0,27.0,0.5853658536585366,0.5121951219512195,0.6585365853658537
0,20.79268292682927,1705.0,20.20731707317073,21.585365853658537,885.0,18.0,738.0,20.0,820.0,22.414634146341463,919.0,1657.0,35.0,25.0,10.0,96.54878048780488,7917.0,98.1219512195122,100.1219512195122,4105.0,97.58536585365853,4001.0,92.97560975609755,3812.0,98.65853658536585,4045.0,8046.0,41.90243902439025,3436.0,40.02439024390244,43.853658536585364,1798.0,39.09756097560975,1603.0,39.951219512195124,1638.0,40.951219512195124,1679.0,3282.0,2008.0,ATL,1610612737.0,47.0,16.0,31.0,0.573170731707317,0.3902439024390244,0.7560975609756098
0,18.9390243902439,1553.0,22.70731707317073,18.195121951219512,746.0,20.658536585365855,847.0,19.682926829268293,807.0,24.75609756097561,1015.0,1862.0,20.0,14.0,6.0,93.40243902439025,7659.0,100.91463414634147,92.39024390243902,3788.0,97.26829268292683,3988.0,94.41463414634147,3871.0,104.5609756097561,4287.0,8275.0,37.59756097560975,3083.0,42.13414634146341,38.048780487804876,1560.0,42.51219512195122,1743.0,37.146341463414636,1523.0,41.75609756097561,1712.0,3455.0,2008.0,BOS,1610612738.0,62.0,27.0,35.0,0.7560975609756098,0.6585365853658537,0.8536585365853658
0,20.109756097560975,1649.0,19.621951219512194,20.975609756097562,860.0,18.317073170731707,751.0,19.24390243902439,789.0,20.926829268292682,858.0,1609.0,33.0,20.0,13.0,94.26829268292683,7730.0,95.8170731707317,96.85365853658537,3971.0,95.34146341463415,3909.0,91.6829268292683,3759.0,96.29268292682927,3948.0,7857.0,40.01219512195122,3281.0,39.69512195121951,41.390243902439025,1697.0,38.8780487804878,1594.0,38.63414634146341,1584.0,40.51219512195122,1661.0,3255.0,2008.0,NOP,1610612740.0,49.0,21.0,28.0,0.5975609756097561,0.5121951219512195,0.6829268292682927
0,21.01219512195122,1723.0,21.121951219512194,22.073170731707318,905.0,20.609756097560975,845.0,19.951219512195124,818.0,21.634146341463413,887.0,1732.0,41.0,28.0,13.0,102.45121951219512,8401.0,102.17073170731707,104.70731707317073,4293.0,100.0,4100.0,100.1951219512195,4108.0,104.34146341463415,4278.0,8378.0,42.78048780487805,3508.0,42.08536585365854,43.1219512195122,1768.0,41.65853658536585,1708.0,42.4390243902439,1740.0,42.51219512195122,1743.0,3451.0,2008.0,CHI,1610612741.0,41.0,13.0,28.0,0.5,0.3170731707317073,0.6829268292682927
0,19.646341463414632,1611.0,21.695121951219512,20.4390243902439,838.0,19.317073170731707,792.0,18.853658536585368,773.0,24.073170731707318,987.0,1779.0,32.0,23.0,9.0,99.76829268292683,8181.0,101.7439024390244,99.8048780487805,4092.0,97.29268292682927,3989.0,99.73170731707317,4089.0,106.1951219512195,4354.0,8343.0,41.3780487804878,3393.0,42.73170731707317,42.609756097560975,1747.0,42.02439024390244,1723.0,40.146341463414636,1646.0,43.4390243902439,1781.0,3504.0,2008.0,DAL,1610612742.0,50.0,18.0,32.0,0.6097560975609756,0.43902439024390244,0.7804878048780488
0,21.414634146341463,1756.0,22.195121951219512,21.390243902439025,877.0,19.414634146341463,796.0,21.4390243902439,879.0,24.975609756097562,1024.0,1820.0,28.0,20.0,8.0,100.91463414634147,8275.0,104.32926829268293,101.17073170731707,4148.0,100.85365853658537,4135.0,100.65853658536585,4127.0,107.8048780487805,4420.0,8555.0,41.24390243902439,3382.0,41.609756097560975,41.26829268292683,1692.0,40.707317073170735,1669.0,41.21951219512195,1690.0,42.51219512195122,1743.0,3412.0,2008.0,DEN,1610612743.0,54.0,21.0,33.0,0.6585365853658537,0.5121951219512195,0.8048780487804879
0,19.75609756097561,1620.0,20.26829268292683,20.78048780487805,852.0,19.390243902439025,795.0,18.73170731707317,768.0,21.146341463414632,867.0,1662.0,29.0,21.0,8.0,94.41463414634147,7742.0,98.41463414634147,97.78048780487805,4009.0,96.97560975609755,3976.0,91.04878048780488,3733.0,99.85365853658537,4094.0,8070.0,39.90243902439025,3272.0,42.97560975609756,40.707317073170735,1669.0,41.21951219512195,1690.0,39.09756097560975,1603.0,44.73170731707317,1834.0,3524.0,2008.0,HOU,1610612745.0,53.0,20.0,33.0,0.6463414634146342,0.4878048780487805,0.8048780487804879
0,23.79268292682927,1951.0,21.01219512195122,24.146341463414632,990.0,20.365853658536587,835.0,23.4390243902439,961.0,21.658536585365855,888.0,1723.0,63.0,33.0,30.0,103.8780487804878,8518.0,95.10975609756098,106.29268292682927,4358.0,96.34146341463415,3950.0,101.46341463414635,4160.0,93.8780487804878,3849.0,7799.0,44.08536585365854,3615.0,39.84146341463415,44.31707317073171,1817.0,39.951219512195124,1638.0,43.853658536585364,1798.0,39.73170731707317,1629.0,3267.0,2008.0,LAC,1610612746.0,19.0,8.0,11.0,0.23170731707317074,0.1951219512195122,0.2682926829268293
0,22.609756097560975,1854.0,23.26829268292683,22.21951219512195,911.0,21.365853658536587,876.0,23.0,943.0,25.170731707317074,1032.0,1908.0,17.0,12.0,5.0,99.26829268292683,8140.0,106.92682926829268,100.65853658536585,4127.0,105.90243902439025,4342.0,97.8780487804878,4013.0,107.95121951219512,4426.0,8768.0,41.451219512195124,3399.0,43.926829268292686,40.78048780487805,1672.0,42.073170731707314,1725.0,42.1219512195122,1727.0,45.78048780487805,1877.0,3602.0,2008.0,LAL,1610612747.0,65.0,29.0,36.0,0.7926829268292683,0.7073170731707317,0.8780487804878049
0,20.073170731707318,1646.0,20.378048780487806,22.0,902.0,21.463414634146343,880.0,18.146341463414632,744.0,19.29268292682927,791.0,1671.0,39.0,26.0,13.0,98.04878048780488,8040.0,98.3048780487805,99.51219512195122,4080.0,95.8048780487805,3928.0,96.58536585365853,3960.0,100.8048780487805,4133.0,8061.0,41.853658536585364,3432.0,39.5,42.829268292682926,1756.0,38.02439024390244,1559.0,40.8780487804878,1676.0,40.97560975609756,1680.0,3239.0,2008.0,MIA,1610612748.0,43.0,15.0,28.0,0.524390243902439,0.36585365853658536,0.6829268292682927
0,21.097560975609756,1730.0,21.975609756097562,21.317073170731707,874.0,19.75609756097561,810.0,20.878048780487806,856.0,24.195121951219512,992.0,1802.0,48.0,29.0,19.0,100.3780487804878,8231.0,99.29268292682927,100.92682926829268,4138.0,95.85365853658537,3930.0,99.82926829268293,4093.0,102.73170731707317,4212.0,8142.0,40.951219512195124,3358.0,40.73170731707317,41.63414634146341,1707.0,39.97560975609756,1639.0,40.26829268292683,1651.0,41.48780487804878,1701.0,3340.0,2008.0,MIL,1610612749.0,34.0,12.0,22.0,0.4146341463414634,0.2926829268292683,0.5365853658536586
0,21.524390243902438,1765.0,20.414634146341463,21.634146341463413,887.0,20.4390243902439,838.0,21.414634146341463,878.0,20.390243902439025,836.0,1674.0,58.0,28.0,30.0,102.70731707317073,8422.0,97.79268292682927,101.39024390243902,4157.0,97.34146341463415,3991.0,104.02439024390245,4265.0,98.2439024390244,4028.0,8019.0,40.8780487804878,3352.0,41.670731707317074,40.24390243902439,1650.0,42.0,1722.0,41.51219512195122,1702.0,41.34146341463415,1695.0,3417.0,2008.0,MIN,1610612750.0,24.0,13.0,11.0,0.2926829268292683,0.3170731707317073,0.2682926829268293
0,21.865853658536587,1793.0,19.951219512195124,21.390243902439025,877.0,19.24390243902439,789.0,22.341463414634145,916.0,20.658536585365855,847.0,1636.0,48.0,26.0,22.0,100.53658536585365,8244.0,98.09756097560975,102.14634146341463,4188.0,98.1951219512195,4026.0,98.92682926829268,4056.0,98.0,4018.0,8044.0,41.40243902439025,3395.0,39.81707317073171,42.8780487804878,1758.0,38.707317073170735,1587.0,39.926829268292686,1637.0,40.926829268292686,1678.0,3265.0,2008.0,BKN,1610612751.0,34.0,15.0,19.0,0.4146341463414634,0.36585365853658536,0.4634146341463415
0,21.634146341463413,1774.0,21.195121951219512,23.097560975609756,947.0,22.048780487804876,904.0,20.170731707317074,827.0,20.341463414634145,834.0,1738.0,50.0,29.0,21.0,107.8170731707317,8841.0,105.20731707317073,107.73170731707317,4417.0,103.46341463414635,4242.0,107.90243902439025,4424.0,106.95121951219512,4385.0,8627.0,46.09756097560975,3780.0,42.146341463414636,46.170731707317074,1893.0,41.21951219512195,1690.0,46.02439024390244,1887.0,43.073170731707314,1766.0,3456.0,2008.0,NYK,1610612752.0,32.0,12.0,20.0,0.3902439024390244,0.2926829268292683,0.4878048780487805
