,AWAY_PTS,AWAY_TEAM,DATE,HOME_PTS,HOME_TEAM,HOME_TEAM_WINS,MARGIN,OLD_INDEX,PRED_AWAY_PTS,PRED_AWAY_WIN_PROB,PRED_HOME_PTS,PRED_HOME_TEAM_WINS,PRED_HOME_WIN_PROB
110,101,ORL,2017-11-01,99,MEM,0,0.03628117913832196,220,101.5,0.4444444444444444,104.0,1.0,0.5918367346938775
111,119,HOU,2017-11-01,97,NYK,0,0.04761904761904767,222,109.75,0.7142857142857143,103.75,0.0,0.3333333333333333
112,104,MIN,2017-11-01,98,NOP,0,0.03958436417615041,224,111.0,0.46511627906976744,113.0,1.0,0.574468085106383
113,111,TOR,2017-11-01,129,DEN,1,0.04336043360433606,226,107.75,0.4878048780487805,109.25,1.0,0.5555555555555556
114,103,POR,2017-11-01,112,UTA,1,0.03779289493575222,228,94.0,0.40816326530612246,97.5,1.0,0.6296296296296297
115,98,DAL,2017-11-01,119,LAC,1,0.04761904761904745,230,98.5,0.19047619047619047,109.0,1.0,0.8571428571428571
116,112,GSW,2017-11-02,92,SAS,0,0.04444444444444451,232,114.25,0.7777777777777778,105.75,0.0,0.26666666666666666
117,110,LAL,2017-11-02,113,POR,1,0.05070993914807298,234,103.0,0.3448275862068966,109.0,1.0,0.7058823529411765
118,130,CLE,2017-11-03,122,WAS,0,0.03337505214851899,236,110.5,0.425531914893617,114.0,1.0,0.6078431372549019
119,105,CHI,2017-11-03,83,ORL,0,0.04444444444444451,238,98.5,0.26666666666666666,106.0,1.0,0.7777777777777778
120,96,MIL,2017-11-03,105,DET,1,0.045454545454545414,240,101.25,0.5,102.75,1.0,0.5454545454545454
121,110,IND,2017-11-03,121,PHI,1,0.03703703703703698,242,106.0,0.37037037037037035,111.0,1.0,0.6666666666666666
122,119,HOU,2017-11-03,104,ATL,0,0.04578754578754585,244,111.5,0.8076923076923077,102.5,0.0,0.23809523809523808
123,107,PHX,2017-11-03,120,NYK,1,0.039787798408488007,246,108.25,0.38461538461538464,112.75,1.0,0.6551724137931034
124,101,CHA,2017-11-03,108,SAS,1,0.03837543971858004,248,98.0,0.37735849056603776,102.5,1.0,0.6610169491525424
125,99,NOP,2017-11-03,94,DAL,0,0.03703703703703698,250,108.0,0.6666666666666666,103.0,0.0,0.37037037037037035
126,109,TOR,2017-11-03,100,UTA,0,0.04140786749482395,252,96.5,0.47619047619047616,98.5,1.0,0.5652173913043478
